Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-02-26 00:00:00-05:00,0.08916554600000381,0.08960047622889858,0.08916554600000381,0.08916554600000381,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09221083670854568,0.0930806915321872,0.09221083670854568,0.09221083670854568,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09264574944972992,0.09308067387540919,0.09264574944972992,0.09264574944972992,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09177589676500476,0.09177589676500476,0.09134096652269363,0.09134096652269363,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.09090525333927175,0.09090525333927175,0.0904703289270401,0.0904703289270401,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.09047033151665294,0.09047033151665294,0.09003540128469467,0.09003540128469467,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.090035400650516,0.090035400650516,0.08916554600000381,0.08916554600000381,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08264162808652872,0.08264162808652872,0.08220670372247696,0.08220670372247696,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07872652693676006,0.07872652693676006,0.07829160243272781,0.07829160243272781,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07611692608268329,0.07611692608268329,0.07524707168340683,0.07524707168340683,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07829160243272781,0.07872652693676006,0.07829160243272781,0.07829160243272781,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07785666415699762,0.07785666415699762,0.07742173969745636,0.07742173969745636,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.08046697825193405,0.08133683261003119,0.08046697825193405,0.08046697825193405,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08438132703304291,0.08525118146405605,0.08438132703304291,0.08438132703304291,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08960048109292984,0.09047033579066277,0.08960048109292984,0.08960048109292984,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08916553527638844,0.08916553527638844,0.08873061090707779,0.08873061090707779,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08960048109292984,0.09047033579066277,0.08960048109292984,0.08960048109292984,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09308066964149475,0.09395052426056404,0.09308066964149475,0.09308066964149475,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09308067387540919,0.09308067387540919,0.09264574944972992,0.09264574944972992,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09177583503898183,0.09177583503898183,0.09090519696474075,0.09090519696474075,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08960047622889858,0.08960047622889858,0.08916554600000381,0.08916554600000381,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08655596941112283,0.08655596941112283,0.08612104505300522,0.08612104505300522,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08612104505300522,0.08699089957651691,0.08612104505300522,0.08612104505300522,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.0861210217042532,0.0861210217042532,0.08525116741657257,0.08525116741657257,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08481625715218742,0.08481625715218742,0.08438132703304291,0.08438132703304291,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09177584946155548,0.09221077367241884,0.09177584946155548,0.09177584946155548,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09221083670854568,0.09264576702400569,0.09221083670854568,0.09221083670854568,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.09090525333927175,0.09090525333927175,0.0904703289270401,0.0904703289270401,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.09003540553815748,0.09003540553815748,0.08960048109292984,0.08960048109292984,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09395050257444382,0.094820356992729,0.09395050257444382,0.09395050257444382,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09569020569324493,0.09612513578003708,0.09569020569324493,0.09569020569324493,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09699500352144241,0.09742992786093288,0.09699500352144241,0.09699500352144241,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09699500352144241,0.09742992786093288,0.09699500352144241,0.09699500352144241,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09699500352144241,0.09742992786093288,0.09699500352144241,0.09699500352144241,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09264576702400569,0.09264576702400569,0.09221083670854568,0.09221083670854568,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08742580223612656,0.08742580223612656,0.08699087798595428,0.08699087798595428,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08960048109292984,0.09003540553815748,0.08960048109292984,0.08960048109292984,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09569020569324493,0.09612513578003708,0.09569020569324493,0.09569020569324493,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09916965663433075,0.09960458686793856,0.09916965663433075,0.09916965663433075,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.10177920758724211,0.10221413778999851,0.10177920758724211,0.10177920758724213,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10177918600792277,0.10177918600792277,0.10090933740139009,0.10090933740139008,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.10047444218059322,0.10047444218059322,0.1000395119190216,0.1000395119190216,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09873470915554024,0.09873470915554024,0.09829977899789812,0.0982997789978981,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09742992786093288,0.09742992786093288,0.09699500352144241,0.09699500352144241,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09873470915554024,0.09873470915554024,0.09829977899789812,0.0982997789978981,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.0982997773418958,0.0982997773418958,0.09786485880613327,0.09786485880613327,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09569017237666569,0.09569017237666569,0.09525524824857712,0.09525524824857712,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09656006842851639,0.09699499855300438,0.09656006842851639,0.09656006842851639,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09742992371320724,0.09786485384145838,0.09742992371320724,0.09742992371320724,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09569017237666569,0.09569017237666569,0.09525524824857712,0.09525524824857712,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09525524824857712,0.09656002644011626,0.09525524824857712,0.09525524824857712,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09525528797588927,0.09612514240212261,0.09482035785913469,0.09482035785913467,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09438541427957785,0.09438541427957785,0.0935155600309372,0.0935155600309372,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09569020569324493,0.09699499014634592,0.09569020569324493,0.09569020569324493,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09742992371320724,0.09829977235515752,0.09742992371320724,0.09742992371320724,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09612513578003708,0.09612513578003708,0.09569020569324493,0.09569020569324493,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09873471409082413,0.0996045744495886,0.09873471409082413,0.09873471409082413,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10438953340053557,0.10482446351178164,0.10438953340053557,0.10438953340053558,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.1091737449169159,0.11004360526000927,0.1091737449169159,0.1091737449169159,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10917374327560607,0.10917374327560607,0.10873882472515106,0.10873882472515106,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11482778191566467,0.11526271200998943,0.11482778191566467,0.11482778191566467,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11482778191566467,0.11526271200998943,0.11482778191566467,0.11482778191566467,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11526269465684892,0.11569840286049893,0.11526269465684892,0.11526269465684891,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.11004357280019328,0.11004357280019328,0.10960864275693895,0.10960864275693893,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10960864275693895,0.11047849122889788,0.10960864275693895,0.10960864275693893,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11178330332040785,0.11221822183455968,0.11178330332040785,0.11178330332040787,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.11047853369866241,0.11047853369866241,0.11004361510276794,0.11004361510276794,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10656419653163161,0.10656419653163161,0.10612926632165909,0.10612926632165909,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10830391198396683,0.10873884221894595,0.10830391198396683,0.10830391198396683,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10960864275693895,0.11091342127215223,0.10960864275693895,0.10960864275693893,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11439287662506104,0.11482780681369137,0.11439287662506104,0.11439287662506104,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11352304630907005,0.11352304630907005,0.11308811604976654,0.11308811604976654,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11308812615617389,0.11308812615617389,0.11265319585800172,0.11265319585800171,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.1109134804710879,0.1109134804710879,0.11047855019569397,0.11047855019569397,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10917374327560607,0.10917374327560607,0.10873882472515106,0.10873882472515106,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10873884221894595,0.10917376083937022,0.10830391198396683,0.10830391198396683,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10569432960561496,0.10569432960561496,0.10525941103696823,0.10525941103696823,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10177918352913384,0.10177918352913384,0.10134426504373552,0.1013442650437355,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10308395326137543,0.10395457984794587,0.10308395326137543,0.10308395326137543,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10134427751658157,0.10134427751658157,0.10047441720962526,0.10047441720962524,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10264906287193298,0.10308399305299215,0.10264906287193298,0.10264906287193298,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10221411362908339,0.10221411362908339,0.10134426504373552,0.1013442650437355,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09873470749221089,0.09873470749221089,0.09786485880613327,0.09786485880613327,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.09090525333927175,0.09090525333927175,0.0904703289270401,0.0904703289270401,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.09003540553815748,0.09003540553815748,0.08960048109292984,0.08960048109292984,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08960048109292984,0.09003540553815748,0.08960048109292984,0.08960048109292984,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.0874258122009554,0.0874258122009554,0.08655595779418945,0.08655595779418945,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0874258279800415,0.0882956825438035,0.0874258279800415,0.0874258279800415,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.09090519696474075,0.0913409050891932,0.09090519696474075,0.09090519696474075,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08438134615285663,0.08438134615285663,0.08394642174243927,0.08394642174243927,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07785666415699762,0.07785666415699762,0.07742173969745636,0.07742173969745636,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07916221022605896,0.07959714039893143,0.07916221022605896,0.07916221022605896,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.0826416164636612,0.08351147087670337,0.0826416164636612,0.0826416164636612,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08481625467538834,0.08525117897455634,0.08481625467538834,0.08481625467538834,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08699087798595428,0.08786073229357387,0.08699087798595428,0.08699087798595428,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.09003540128469467,0.09047033151665294,0.09003540128469467,0.09003540128469467,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08438134615285663,0.08438134615285663,0.08394642174243927,0.08394642174243927,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08394640935243401,0.08394640935243401,0.08351147919893265,0.08351147919893265,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.0795971312428281,0.0795971312428281,0.07872649282217026,0.07872649282217026,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.08090191334486008,0.0813368434857015,0.08090191334486008,0.08090191334486008,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08351147919893265,0.08394640935243401,0.08351147919893265,0.08351147919893265,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08699087798595428,0.08742580223612656,0.08699087798595428,0.08699087798595428,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08438134615285663,0.08438134615285663,0.08394642174243927,0.08394642174243927,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08307654657382016,0.08307654657382016,0.0826416164636612,0.0826416164636612,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.0856861025094986,0.08655595690735217,0.0856861025094986,0.0856861025094986,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08699087798595428,0.08742580223612656,0.08699087798595428,0.08699087798595428,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08699089957651691,0.08699089957651691,0.08612104505300522,0.08612104505300522,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0874258279800415,0.08786075816556088,0.0874258279800415,0.0874258279800415,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.09003540128469467,0.09047033151665294,0.09003540128469467,0.09003540128469467,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08829566501311618,0.08829566501311618,0.08786074072122574,0.08786074072122574,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08786074072122574,0.08829566501311618,0.08786074072122574,0.08786074072122574,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08786074072122574,0.08786074072122574,0.08786074072122574,0.08786074072122574,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.0861210217042532,0.0861210217042532,0.08525116741657257,0.08525116741657257,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08394640935243401,0.08394640935243401,0.08351147919893265,0.08351147919893265,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.0813368434857015,0.0813368434857015,0.08090191334486008,0.08090191334486008,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.08046698484721646,0.08046698484721646,0.07959713041782379,0.07959713041782379,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07785665927636169,0.07785665927636169,0.07698680460453033,0.07698680460453033,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07611692608268329,0.07611692608268329,0.07524707168340683,0.07524707168340683,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07524706324992095,0.07524706324992095,0.07437720894813538,0.07437720894813538,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07524707168340683,0.07568200178668288,0.07524707168340683,0.07524707168340683,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07089782440892656,0.07089782440892656,0.07002796977758408,0.07002796977758408,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06611284125191273,0.06611284125191273,0.06567791104316711,0.06567791104316711,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.0674184113740921,0.06785333582154486,0.0674184113740921,0.0674184113740921,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06654773307172053,0.06654773307172053,0.06611280888319016,0.06611280888319016,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06654775142669678,0.06698345971742312,0.06654775142669678,0.06654775142669678,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.07002796977758408,0.07046289418961671,0.07002796977758408,0.07002796977758408,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.07002796977758408,0.07046289418961671,0.07002796977758408,0.07002796977758408,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07437720894813538,0.07481213900266566,0.07437720894813538,0.07437720894813538,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07568201422691345,0.07611693859440453,0.07568201422691345,0.07568201422691345,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07263751237149162,0.07263751237149162,0.071767657995224,0.071767657995224,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07133273448574282,0.07133273448574282,0.07089781016111374,0.07089781016111374,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06915808709109854,0.06915808709109854,0.0687231570482254,0.0687231570482254,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.0687231570482254,0.06915808709109854,0.0687231570482254,0.0687231570482254,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06915811449289322,0.06959303890081704,0.06915811449289322,0.06915811449289322,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06872318361191271,0.06872318361191271,0.06828825920820236,0.06828825920820236,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06654773307172053,0.06654773307172053,0.06611280888319016,0.06611280888319016,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06480802998838912,0.06480802998838912,0.06437310576438904,0.06437310576438904,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06350327538388624,0.06350327538388624,0.06306834518909454,0.06306834518909454,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06176356105283289,0.06176356105283289,0.06132863089442253,0.06132863089442253,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06176353991031646,0.062198464112569844,0.06176353991031646,0.06176353991031647,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06219847872853279,0.0626334088402644,0.06219847872853279,0.06219847872853279,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.059154011848544144,0.059154011848544144,0.05871908739209175,0.05871908739209175,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05828412518082836,0.05828412518082836,0.05741427093744278,0.05741427093744278,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05741429751681914,0.05741429751681914,0.05697937309741974,0.05697937309741974,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.0504546829771036,0.0504546829771036,0.049584828317165375,0.049584828317165375,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.0500197559595108,0.050454686221082415,0.0500197559595108,0.0500197559595108,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05262930318713188,0.053064233308876316,0.05262930318713188,0.05262930318713188,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.053064227104187005,0.05349915136780075,0.053064227104187005,0.05306422710418701,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.053064227104187005,0.05349915136780075,0.053064227104187005,0.05306422710418701,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05741427093744278,0.05784920096277288,0.05741427093744278,0.05741427093744278,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05915397778153419,0.0600238320007643,0.05915397778153419,0.059153977781534195,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.059154011848544144,0.059154011848544144,0.05871908739209175,0.05871908739209175,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06219847872853279,0.06306833314472024,0.06219847872853279,0.06219847872853279,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06437310576438904,0.06480802998838912,0.06437310576438904,0.06437310576438904,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06480806320905685,0.06567791791021999,0.06480806320905685,0.06480806320905685,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06698349118232727,0.06741842150239752,0.06698349118232727,0.06698349118232727,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06698349118232727,0.0678533460151892,0.06698349118232727,0.06698349118232727,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06350327538388624,0.06350327538388624,0.06306834518909454,0.06306834518909454,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06437310576438904,0.06480802998838912,0.06437310576438904,0.06437310576438904,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06393820470308197,0.06393820470308197,0.06350328028202057,0.06350328028202057,36467200,0.0,0.0
